project_id,department,region,contractor,budget_lakhs,planned_duration_days,actual_duration_days,progress_pct,complaint_count,team_size,previous_delays,material_issues,land_disputes,season_started,delay_score,delay_status,is_delayed
PRJ01971,Water Supply,South Delhi,ABC Infra Pvt Ltd,344.89,308,488,12,144,60,1,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ01972,Healthcare,Bhagalpur,Horizon Projects,30.22,524,524,91,157,84,0,0,0,Summer,0.1442,ON_TRACK,0
PRJ01973,Education,Bhavnagar,Rajdhani Works,293.9,601,641,60,38,104,2,1,0,Summer,0.2259,AT_RISK,0
PRJ01974,Sanitation & Drainage,Bengaluru Rural,Urban Dev Ltd,495.93,335,459,18,47,79,0,1,0,Summer,0.6936,DELAYED,1
PRJ01975,Sanitation & Drainage,Kolkata South,National Build Corp,267.02,666,845,6,9,54,2,1,1,Summer,0.9987,SEVERELY_DELAYED,1
PRJ01976,Water Supply,Prayagraj,SmartCity Builders,25.61,42,157,19,139,107,3,0,0,Monsoon,0.6428,DELAYED,1
PRJ01977,Sanitation & Drainage,Ujjain,ABC Infra Pvt Ltd,297.48,272,399,50,106,39,0,1,0,Summer,0.7087,SEVERELY_DELAYED,1
PRJ01978,Electricity,Bhavnagar,FastBuild Co,5.48,506,580,60,154,85,0,0,0,Summer,0.4163,AT_RISK,0
PRJ01979,Public Safety,Chennai North,GovTech Solutions,477.68,606,718,1,6,123,1,1,0,Winter,0.6259,DELAYED,1
PRJ01980,Healthcare,Jabalpur,ABC Infra Pvt Ltd,86.25,125,223,13,52,143,3,0,1,Spring,0.5485,DELAYED,1
PRJ01981,Water Supply,Kanpur,SmartCity Builders,71.7,152,265,3,64,85,5,1,1,Spring,0.632,DELAYED,1
PRJ01982,Water Supply,Surat,National Build Corp,273.81,100,136,60,1,121,2,1,0,Monsoon,0.2034,AT_RISK,0
PRJ01983,Electricity,West Delhi,GovTech Solutions,379.91,330,330,100,33,52,2,0,0,Monsoon,0.0761,ON_TRACK,0
PRJ01984,Electricity,North Delhi,GovTech Solutions,90.95,631,780,34,193,26,1,0,1,Winter,0.8304,SEVERELY_DELAYED,1
PRJ01985,Education,Gwalior,Rajdhani Works,441.71,414,501,78,5,58,5,0,1,Spring,0.4867,DELAYED,1
PRJ01986,Parks & Recreation,Hyderabad,National Build Corp,461.51,511,607,52,20,124,4,1,0,Monsoon,0.5359,DELAYED,1
PRJ01987,Sanitation & Drainage,Coimbatore,Urban Dev Ltd,292.38,389,551,14,97,14,1,0,0,Winter,0.9008,SEVERELY_DELAYED,1
PRJ01988,Transport,Agra,National Build Corp,477.56,579,693,74,23,48,3,1,1,Winter,0.6361,DELAYED,1
PRJ01989,Transport,Gaya,Horizon Projects,128.02,599,693,54,131,112,1,0,1,Spring,0.5251,DELAYED,1
PRJ01990,Electricity,West Delhi,ABC Infra Pvt Ltd,156.32,295,399,3,130,64,3,0,0,Winter,0.5802,DELAYED,1
PRJ01991,Transport,East Delhi,Rajdhani Works,310.05,610,710,16,21,116,2,0,0,Winter,0.556,DELAYED,1
PRJ01992,Electricity,Jodhpur,Horizon Projects,196.82,670,850,16,50,88,1,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ01993,Housing,Howrah,Prime Infra Group,472.3,70,156,64,40,35,1,1,1,Spring,0.4832,DELAYED,1
PRJ01994,Education,Howrah,GovTech Solutions,357.35,39,101,21,16,47,1,1,0,Monsoon,0.3496,AT_RISK,0
PRJ01995,Roads & Highways,Nizamabad,Urban Dev Ltd,439.39,253,325,0,15,10,0,1,0,Summer,0.4046,AT_RISK,0
PRJ01996,Education,Gwalior,SmartCity Builders,120.02,143,210,78,1,5,4,0,0,Spring,0.3749,AT_RISK,0
PRJ01997,Education,Pune,SmartCity Builders,12.06,124,226,49,145,43,1,0,1,Summer,0.5681,DELAYED,1
PRJ01998,Healthcare,Siliguri,FastBuild Co,370.14,662,842,5,99,7,4,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ01999,Housing,Bhagalpur,National Build Corp,240.27,294,349,49,62,15,0,0,1,Spring,0.3086,AT_RISK,0
PRJ02000,Healthcare,Chennai North,SmartCity Builders,445.21,280,346,57,21,29,4,0,1,Summer,0.3679,AT_RISK,0
PRJ02001,Water Supply,Agra,FastBuild Co,347.3,367,367,64,36,84,1,0,0,Winter,0.0,ON_TRACK,0
PRJ02002,Education,Gaya,ABC Infra Pvt Ltd,181.83,361,445,97,61,76,3,1,0,Summer,0.4699,DELAYED,1
PRJ02003,Public Safety,Hyderabad,SmartCity Builders,142.05,309,362,51,110,118,1,0,0,Winter,0.2945,AT_RISK,0
PRJ02004,Roads & Highways,Jaipur,GovTech Solutions,440.68,46,123,17,180,143,0,0,0,Winter,0.4284,AT_RISK,0
PRJ02005,Healthcare,Vadodara,Rajdhani Works,484.09,182,244,50,36,13,4,1,0,Winter,0.3474,AT_RISK,0
PRJ02006,Public Safety,Chennai South,Urban Dev Ltd,234.05,397,439,81,49,110,2,0,0,Monsoon,0.2349,AT_RISK,0
PRJ02007,Parks & Recreation,Siliguri,ABC Infra Pvt Ltd,147.68,193,193,79,24,148,1,1,0,Summer,0.1801,ON_TRACK,0
PRJ02008,Housing,Pune,SmartCity Builders,314.36,676,836,41,88,149,0,1,1,Summer,0.8928,SEVERELY_DELAYED,1
PRJ02009,Water Supply,East Delhi,ABC Infra Pvt Ltd,301.01,254,316,7,67,114,3,0,0,Spring,0.3461,AT_RISK,0
PRJ02010,Water Supply,Nagpur,Horizon Projects,261.42,499,622,11,7,27,5,0,0,Monsoon,0.6856,DELAYED,1
PRJ02011,Sanitation & Drainage,Jodhpur,SmartCity Builders,175.75,158,287,3,167,72,4,1,0,Summer,0.7175,SEVERELY_DELAYED,1
PRJ02012,Public Safety,Gwalior,SmartCity Builders,375.84,259,344,98,187,71,2,1,0,Spring,0.4766,DELAYED,1
PRJ02013,Education,Kanpur,GovTech Solutions,489.25,459,569,28,162,81,3,0,0,Monsoon,0.6162,DELAYED,1
PRJ02014,Transport,Mumbai Suburban,Urban Dev Ltd,3.92,541,721,92,190,57,5,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ02015,Sanitation & Drainage,Chennai South,Bharat Construction,279.39,461,641,10,125,109,4,0,0,Winter,1.0,SEVERELY_DELAYED,1
PRJ02016,Parks & Recreation,Jabalpur,National Build Corp,413.11,714,894,23,100,120,0,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ02017,Electricity,Nizamabad,SmartCity Builders,428.03,312,492,9,159,118,3,1,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ02018,Transport,Madurai,Rajdhani Works,415.02,708,888,20,148,20,5,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ02019,Roads & Highways,East Delhi,SmartCity Builders,403.24,340,429,64,144,128,2,0,0,Summer,0.4945,DELAYED,1
PRJ02020,Healthcare,Hyderabad,Prime Infra Group,154.15,344,448,92,107,101,4,0,0,Monsoon,0.5833,DELAYED,1
PRJ02021,Sanitation & Drainage,Mumbai Suburban,Urban Dev Ltd,421.82,649,802,94,192,96,1,1,1,Spring,0.8542,SEVERELY_DELAYED,1
PRJ02022,Transport,Patna,GovTech Solutions,484.96,705,762,88,70,77,5,0,0,Summer,0.3194,AT_RISK,0
PRJ02023,Water Supply,Agra,FastBuild Co,387.17,589,638,70,20,140,1,1,0,Spring,0.2752,AT_RISK,0
PRJ02024,Roads & Highways,Darbhanga,SmartCity Builders,153.71,375,497,86,150,78,4,0,0,Monsoon,0.6784,DELAYED,1
PRJ02025,Housing,Rajkot,Prime Infra Group,268.65,444,444,51,66,9,2,0,0,Spring,0.0,ON_TRACK,0
PRJ02026,Roads & Highways,Bengaluru Rural,National Build Corp,407.68,409,468,39,50,76,0,0,0,Monsoon,0.3329,AT_RISK,0
PRJ02027,Roads & Highways,Pune,SmartCity Builders,155.82,570,646,54,1,66,3,0,0,Summer,0.426,AT_RISK,0
PRJ02028,Housing,Khammam,ABC Infra Pvt Ltd,101.72,93,195,89,51,31,4,1,0,Summer,0.5667,DELAYED,1
PRJ02029,Water Supply,Mumbai Suburban,Prime Infra Group,469.21,244,349,38,121,34,1,0,1,Summer,0.5847,DELAYED,1
PRJ02030,Water Supply,Kota,Rajdhani Works,23.27,137,226,80,193,104,1,1,0,Spring,0.4956,DELAYED,1
PRJ02031,Housing,Chennai South,National Build Corp,422.78,681,754,59,134,89,2,0,0,Winter,0.4065,AT_RISK,0
PRJ02032,Water Supply,Mangaluru,Rajdhani Works,112.12,572,745,21,180,35,0,1,0,Winter,0.9619,SEVERELY_DELAYED,1
PRJ02033,Housing,Rajkot,Rajdhani Works,236.1,509,653,76,194,19,5,0,1,Summer,0.8033,SEVERELY_DELAYED,1
PRJ02034,Water Supply,Kolkata South,National Build Corp,14.23,554,713,14,199,125,1,0,0,Spring,0.8854,SEVERELY_DELAYED,1
PRJ02035,Transport,Jabalpur,FastBuild Co,126.03,532,617,99,30,142,1,1,1,Spring,0.4742,DELAYED,1
PRJ02036,Healthcare,East Delhi,Rajdhani Works,280.05,138,266,0,46,78,4,0,1,Spring,0.7132,SEVERELY_DELAYED,1
PRJ02037,Parks & Recreation,Siliguri,Horizon Projects,7.86,696,799,32,171,80,1,0,0,Summer,0.5775,DELAYED,1
PRJ02038,Electricity,Bengaluru Rural,GovTech Solutions,195.66,68,232,49,154,102,4,1,1,Summer,0.9144,SEVERELY_DELAYED,1
PRJ02039,Education,Kolkata North,Rajdhani Works,194.77,483,578,87,174,96,0,1,0,Summer,0.5282,DELAYED,1
PRJ02040,Healthcare,Jodhpur,Urban Dev Ltd,45.18,86,124,94,29,109,2,0,1,Monsoon,0.2162,AT_RISK,0
PRJ02041,Water Supply,North Delhi,Rajdhani Works,109.18,402,549,5,166,138,2,0,1,Summer,0.8214,SEVERELY_DELAYED,1
PRJ02042,Healthcare,Prayagraj,National Build Corp,289.15,325,325,69,74,133,0,0,0,Monsoon,0.1914,ON_TRACK,0
PRJ02043,Roads & Highways,Tiruchirappalli,National Build Corp,300.54,106,106,1,80,63,0,0,0,Spring,0.1633,ON_TRACK,0
PRJ02044,Parks & Recreation,Central Delhi,SmartCity Builders,359.99,593,729,49,178,79,3,0,0,Spring,0.7607,SEVERELY_DELAYED,1
PRJ02045,Transport,Warangal,Bharat Construction,275.2,125,267,0,83,9,0,1,1,Winter,0.7924,SEVERELY_DELAYED,1
PRJ02046,Electricity,Chennai South,GovTech Solutions,253.03,629,738,100,108,36,2,1,0,Spring,0.6085,DELAYED,1
PRJ02047,Housing,Warangal,Urban Dev Ltd,68.84,108,171,57,126,89,0,0,0,Summer,0.35,AT_RISK,0
PRJ02048,Transport,Karimnagar,FastBuild Co,253.59,379,472,46,66,44,3,0,1,Spring,0.5193,DELAYED,1
PRJ02049,Sanitation & Drainage,Hubballi,SmartCity Builders,77.18,329,477,55,194,99,2,1,1,Summer,0.827,SEVERELY_DELAYED,1
PRJ02050,Public Safety,Nashik,ABC Infra Pvt Ltd,32.8,134,231,3,117,57,0,1,0,Winter,0.5409,DELAYED,1
PRJ02051,Parks & Recreation,Khammam,Prime Infra Group,266.01,686,750,96,58,128,5,0,0,Spring,0.3578,AT_RISK,0
PRJ02052,Water Supply,Surat,Urban Dev Ltd,489.36,572,752,2,198,52,3,1,0,Winter,1.0,SEVERELY_DELAYED,1
PRJ02053,Education,Vadodara,Urban Dev Ltd,336.02,422,557,6,41,149,1,1,1,Spring,0.7539,SEVERELY_DELAYED,1
PRJ02054,Electricity,Varanasi,Horizon Projects,490.64,491,643,23,142,137,2,0,1,Spring,0.8487,SEVERELY_DELAYED,1
PRJ02055,Electricity,Howrah,Prime Infra Group,5.64,698,834,48,174,57,1,1,0,Monsoon,0.7558,SEVERELY_DELAYED,1
PRJ02056,Healthcare,Warangal,Bharat Construction,238.21,171,295,45,154,37,1,1,1,Spring,0.6927,DELAYED,1
PRJ02057,Transport,West Delhi,SmartCity Builders,398.77,559,655,66,100,64,1,0,1,Summer,0.5367,DELAYED,1
PRJ02058,Parks & Recreation,Ujjain,Bharat Construction,3.51,56,205,87,134,42,3,0,1,Winter,0.8312,SEVERELY_DELAYED,1
PRJ02059,Water Supply,Hyderabad,FastBuild Co,214.82,293,368,99,2,85,1,1,1,Spring,0.4184,AT_RISK,0
PRJ02060,Public Safety,West Delhi,Rajdhani Works,250.16,377,433,44,65,45,3,0,0,Spring,0.3136,AT_RISK,0
PRJ02061,Healthcare,Bhagalpur,Horizon Projects,74.01,215,319,61,53,108,5,0,1,Winter,0.5796,DELAYED,1
PRJ02062,Healthcare,Bengaluru Rural,ABC Infra Pvt Ltd,88.13,688,868,18,123,31,0,0,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ02063,Parks & Recreation,Kanpur,Rajdhani Works,303.57,533,713,13,108,47,0,1,0,Spring,1.0,SEVERELY_DELAYED,1
PRJ02064,Transport,Bhavnagar,Urban Dev Ltd,144.83,595,696,51,147,146,1,0,1,Summer,0.5628,DELAYED,1
PRJ02065,Sanitation & Drainage,Mumbai City,SmartCity Builders,104.06,213,302,23,7,51,5,1,0,Summer,0.4986,DELAYED,1
PRJ02066,Water Supply,Coimbatore,GovTech Solutions,134.68,109,204,7,108,144,0,0,1,Spring,0.5292,DELAYED,1
PRJ02067,Public Safety,Jabalpur,ABC Infra Pvt Ltd,403.21,112,153,51,49,119,0,1,0,Monsoon,0.2293,AT_RISK,0
PRJ02068,Roads & Highways,Madurai,FastBuild Co,104.73,453,541,58,46,69,2,1,0,Monsoon,0.4906,DELAYED,1
PRJ02069,Water Supply,Gaya,Rajdhani Works,281.82,484,541,55,61,147,0,0,0,Monsoon,0.3196,AT_RISK,0
PRJ02070,Electricity,Jabalpur,Urban Dev Ltd,30.9,388,462,78,186,145,2,0,0,Winter,0.4148,AT_RISK,0
PRJ02071,Transport,Hubballi,GovTech Solutions,350.51,535,715,23,138,27,1,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ02072,Healthcare,Nizamabad,ABC Infra Pvt Ltd,487.48,606,729,54,15,37,3,1,1,Winter,0.6865,DELAYED,1
PRJ02073,Electricity,Kanpur,Urban Dev Ltd,227.08,200,325,70,164,82,2,0,1,Monsoon,0.6962,DELAYED,1
PRJ02074,Education,Ajmer,FastBuild Co,12.19,30,135,64,139,116,2,0,1,Winter,0.5838,DELAYED,1
PRJ02075,Public Safety,Karimnagar,SmartCity Builders,85.24,588,768,1,170,31,4,0,0,Summer,1.0,SEVERELY_DELAYED,1
PRJ02076,Sanitation & Drainage,Bengaluru Rural,National Build Corp,388.43,336,463,30,158,13,2,1,0,Winter,0.7079,SEVERELY_DELAYED,1
PRJ02077,Transport,Hubballi,GovTech Solutions,174.57,227,274,31,52,49,0,0,0,Monsoon,0.2631,AT_RISK,0
PRJ02078,Parks & Recreation,Central Delhi,ABC Infra Pvt Ltd,404.89,697,872,42,88,20,0,0,1,Monsoon,0.9743,SEVERELY_DELAYED,1
PRJ02079,Education,Warangal,ABC Infra Pvt Ltd,427.73,624,706,64,141,148,2,0,0,Monsoon,0.4602,DELAYED,1
PRJ02080,Healthcare,Mysuru,GovTech Solutions,424.98,433,544,20,151,114,1,0,0,Winter,0.6185,DELAYED,1
PRJ02081,Parks & Recreation,Jodhpur,Horizon Projects,61.66,305,384,96,69,28,1,0,1,Monsoon,0.44,AT_RISK,0
PRJ02082,Parks & Recreation,Jabalpur,FastBuild Co,156.87,656,726,76,157,39,0,0,0,Spring,0.3921,AT_RISK,0
PRJ02083,Healthcare,Surat,SmartCity Builders,38.09,500,566,39,150,100,2,0,0,Monsoon,0.3689,AT_RISK,0
PRJ02084,Roads & Highways,Khammam,GovTech Solutions,320.64,609,733,26,114,92,4,0,0,Winter,0.6893,DELAYED,1
PRJ02085,Sanitation & Drainage,Kolkata North,Rajdhani Works,351.64,132,274,61,95,64,5,1,0,Summer,0.7915,SEVERELY_DELAYED,1
PRJ02086,Electricity,Darbhanga,Prime Infra Group,159.59,713,793,65,161,107,2,1,0,Spring,0.4446,AT_RISK,0
PRJ02087,Sanitation & Drainage,Prayagraj,ABC Infra Pvt Ltd,60.67,264,383,3,1,45,5,1,1,Spring,0.6644,DELAYED,1
PRJ02088,Sanitation & Drainage,Coimbatore,ABC Infra Pvt Ltd,83.52,138,271,8,90,63,2,1,0,Monsoon,0.7397,SEVERELY_DELAYED,1
PRJ02089,Parks & Recreation,Mumbai City,Prime Infra Group,360.04,172,250,12,148,31,2,0,0,Monsoon,0.4383,AT_RISK,0
PRJ02090,Housing,Darbhanga,Rajdhani Works,458.7,502,595,81,35,71,3,0,1,Spring,0.5217,DELAYED,1
PRJ02091,Education,Nagpur,GovTech Solutions,251.11,271,329,90,65,87,5,0,0,Summer,0.3229,AT_RISK,0
PRJ02092,Roads & Highways,Tiruchirappalli,Horizon Projects,246.57,471,591,63,162,102,4,0,0,Spring,0.671,DELAYED,1
PRJ02093,Healthcare,Jabalpur,GovTech Solutions,177.47,396,475,79,14,47,2,1,1,Spring,0.4436,AT_RISK,0
PRJ02094,Electricity,Coimbatore,ABC Infra Pvt Ltd,318.45,397,485,94,134,140,1,0,1,Winter,0.4903,DELAYED,1
PRJ02095,Electricity,Bhopal,Rajdhani Works,202.56,206,375,2,189,135,2,1,1,Monsoon,0.9427,SEVERELY_DELAYED,1
PRJ02096,Sanitation & Drainage,Agra,FastBuild Co,181.53,251,421,99,163,86,5,1,0,Monsoon,0.9447,SEVERELY_DELAYED,1
PRJ02097,Transport,Kolkata North,GovTech Solutions,86.72,388,568,1,193,32,4,0,1,Monsoon,1.0,SEVERELY_DELAYED,1
PRJ02098,Electricity,Bengaluru Urban,Prime Infra Group,86.47,451,554,24,150,69,1,0,0,Spring,0.575,DELAYED,1
PRJ02099,Sanitation & Drainage,Patna,GovTech Solutions,461.07,119,238,36,145,49,4,0,0,Monsoon,0.6612,DELAYED,1
PRJ02100,Transport,Prayagraj,SmartCity Builders,85.54,484,623,5,34,109,3,0,1,Spring,0.7773,SEVERELY_DELAYED,1
PRJ02101,Parks & Recreation,Muzaffarpur,ABC Infra Pvt Ltd,215.44,219,322,8,122,77,5,0,0,Winter,0.5763,DELAYED,1
PRJ02102,Healthcare,Ajmer,National Build Corp,368.79,116,116,73,56,67,2,0,0,Summer,0.0369,ON_TRACK,0
PRJ02103,Sanitation & Drainage,Bengaluru Urban,Prime Infra Group,47.28,636,816,28,97,6,5,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ02104,Roads & Highways,Rajkot,GovTech Solutions,243.18,68,238,41,102,76,3,0,1,Spring,0.9488,SEVERELY_DELAYED,1
PRJ02105,Roads & Highways,Ahmedabad,SmartCity Builders,195.77,253,380,90,134,95,0,0,1,Monsoon,0.7067,SEVERELY_DELAYED,1
PRJ02106,Healthcare,Siliguri,GovTech Solutions,136.05,122,227,56,108,42,1,0,0,Monsoon,0.585,DELAYED,1
PRJ02107,Healthcare,Patna,SmartCity Builders,6.71,662,773,33,72,28,3,1,0,Summer,0.617,DELAYED,1
PRJ02108,Healthcare,Bhopal,National Build Corp,174.81,324,504,14,191,55,3,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ02109,Public Safety,Agra,SmartCity Builders,238.57,460,531,96,8,113,5,0,1,Winter,0.397,AT_RISK,0
PRJ02110,Transport,Madurai,GovTech Solutions,409.49,468,632,8,121,88,2,0,1,Summer,0.9122,SEVERELY_DELAYED,1
PRJ02111,Roads & Highways,Mumbai Suburban,Rajdhani Works,86.63,217,343,5,43,78,4,0,1,Monsoon,0.7019,SEVERELY_DELAYED,1
PRJ02112,Education,Coimbatore,Prime Infra Group,384.41,202,286,28,68,93,3,1,0,Summer,0.4686,DELAYED,1
PRJ02113,Housing,Muzaffarpur,SmartCity Builders,224.59,41,172,21,91,80,4,1,0,Winter,0.7329,SEVERELY_DELAYED,1
PRJ02114,Electricity,Bhagalpur,GovTech Solutions,279.93,72,161,35,176,124,1,0,1,Spring,0.4998,DELAYED,1
PRJ02115,Education,Central Delhi,ABC Infra Pvt Ltd,298.01,262,402,64,86,85,3,1,0,Summer,0.7819,SEVERELY_DELAYED,1
PRJ02116,Water Supply,Kolkata North,Prime Infra Group,160.98,634,742,77,4,13,4,0,1,Monsoon,0.6041,DELAYED,1
PRJ02117,Housing,Central Delhi,Prime Infra Group,25.43,530,665,82,162,110,5,0,1,Spring,0.754,SEVERELY_DELAYED,1
PRJ02118,Healthcare,Siliguri,Horizon Projects,138.27,498,674,6,101,101,0,1,1,Winter,0.9804,SEVERELY_DELAYED,1
PRJ02119,Electricity,Chennai South,SmartCity Builders,66.12,427,488,96,59,108,4,0,1,Spring,0.3406,AT_RISK,0
PRJ02120,Education,Prayagraj,National Build Corp,408.33,653,722,73,8,20,1,1,1,Winter,0.3866,AT_RISK,0
PRJ02121,Sanitation & Drainage,Jodhpur,National Build Corp,388.65,345,461,42,10,121,5,1,0,Summer,0.6489,DELAYED,1
PRJ02122,Education,Chennai North,Urban Dev Ltd,376.57,468,648,4,86,14,1,0,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ02123,Education,Howrah,FastBuild Co,106.03,435,555,61,165,117,5,0,0,Monsoon,0.6687,DELAYED,1
PRJ02124,Electricity,Ahmedabad,National Build Corp,91.93,217,366,53,105,126,4,1,0,Monsoon,0.8316,SEVERELY_DELAYED,1
PRJ02125,Transport,South Delhi,Horizon Projects,254.29,549,680,55,84,60,4,1,0,Spring,0.7316,SEVERELY_DELAYED,1
PRJ02126,Electricity,Ahmedabad,Bharat Construction,102.57,726,906,21,178,136,5,1,1,Spring,1.0,SEVERELY_DELAYED,1
PRJ02127,Roads & Highways,Gwalior,Urban Dev Ltd,424.16,716,776,81,77,40,1,0,1,Winter,0.3373,AT_RISK,0
PRJ02128,Roads & Highways,Chennai South,Horizon Projects,382.61,109,276,69,102,118,0,1,1,Spring,0.928,SEVERELY_DELAYED,1
PRJ02129,Healthcare,Bengaluru Rural,ABC Infra Pvt Ltd,201.41,196,322,73,173,8,3,0,0,Summer,0.7001,SEVERELY_DELAYED,1
PRJ02130,Housing,Bhagalpur,FastBuild Co,336.62,610,658,68,40,130,0,0,1,Summer,0.2703,AT_RISK,0
PRJ02131,Parks & Recreation,Ujjain,Bharat Construction,232.09,498,633,94,1,141,3,1,1,Monsoon,0.7507,SEVERELY_DELAYED,1
PRJ02132,Sanitation & Drainage,Kolkata North,FastBuild Co,79.29,241,358,91,178,142,5,0,0,Winter,0.6514,DELAYED,1
PRJ02133,Healthcare,Hyderabad,Prime Infra Group,56.92,397,544,99,144,112,3,0,1,Summer,0.8171,SEVERELY_DELAYED,1
PRJ02134,Transport,Bengaluru Rural,National Build Corp,409.85,479,580,24,0,99,2,0,1,Winter,0.5614,DELAYED,1
PRJ02135,Healthcare,Jaipur,Horizon Projects,329.52,281,415,6,178,42,5,0,1,Winter,0.7452,SEVERELY_DELAYED,1
PRJ02136,Housing,Pune,SmartCity Builders,251.25,35,159,49,162,101,5,1,0,Spring,0.6898,DELAYED,1
PRJ02137,Water Supply,Warangal,Horizon Projects,51.93,696,871,32,197,41,5,0,1,Summer,0.9771,SEVERELY_DELAYED,1
PRJ02138,Roads & Highways,Mysuru,Rajdhani Works,57.66,85,190,76,39,110,5,1,0,Summer,0.5884,DELAYED,1
PRJ02139,Public Safety,West Delhi,Bharat Construction,256.83,582,762,4,132,21,3,0,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ02140,Sanitation & Drainage,Rajkot,GovTech Solutions,275.36,696,781,98,75,81,4,1,0,Spring,0.4773,DELAYED,1
PRJ02141,Roads & Highways,Siliguri,GovTech Solutions,475.73,218,369,82,165,124,5,1,0,Winter,0.8415,SEVERELY_DELAYED,1
PRJ02142,Water Supply,Kolkata South,Horizon Projects,211.78,636,676,87,28,103,0,0,1,Summer,0.2236,AT_RISK,0
PRJ02143,Electricity,Kolkata North,GovTech Solutions,278.96,573,740,17,4,66,4,0,1,Summer,0.9321,SEVERELY_DELAYED,1
PRJ02144,Roads & Highways,Lucknow,GovTech Solutions,97.71,300,371,35,68,60,2,1,0,Spring,0.3971,AT_RISK,0
PRJ02145,Education,Warangal,Horizon Projects,450.05,113,185,22,2,80,5,0,1,Spring,0.4044,AT_RISK,0
PRJ02146,Sanitation & Drainage,Agra,Urban Dev Ltd,204.21,49,179,74,23,44,1,1,1,Monsoon,0.7243,SEVERELY_DELAYED,1
PRJ02147,Healthcare,North Delhi,GovTech Solutions,285.15,444,531,90,15,68,4,1,1,Winter,0.4879,DELAYED,1
PRJ02148,Roads & Highways,Nagpur,Prime Infra Group,188.03,166,330,97,176,83,0,1,1,Monsoon,0.912,SEVERELY_DELAYED,1
PRJ02149,Healthcare,Prayagraj,SmartCity Builders,250.87,111,205,89,136,117,2,1,0,Winter,0.5228,DELAYED,1
PRJ02150,Healthcare,Kolkata North,Prime Infra Group,59.87,613,784,57,127,68,4,1,1,Monsoon,0.955,SEVERELY_DELAYED,1
PRJ02151,Electricity,Kolkata South,GovTech Solutions,480.38,266,393,54,9,102,3,1,1,Monsoon,0.7077,SEVERELY_DELAYED,1
PRJ02152,Education,Kota,National Build Corp,186.73,347,492,72,124,49,1,0,1,Monsoon,0.8063,SEVERELY_DELAYED,1
PRJ02153,Sanitation & Drainage,Bikaner,Horizon Projects,92.67,450,603,72,158,37,0,1,1,Spring,0.8515,SEVERELY_DELAYED,1
PRJ02154,Electricity,Central Delhi,Rajdhani Works,88.87,383,484,48,156,44,4,0,0,Spring,0.5661,DELAYED,1
PRJ02155,Parks & Recreation,Jabalpur,Horizon Projects,432.65,439,594,71,131,123,5,1,1,Spring,0.8618,SEVERELY_DELAYED,1
PRJ02156,Transport,Bengaluru Rural,Urban Dev Ltd,6.67,154,203,31,65,139,1,0,1,Spring,0.2769,AT_RISK,0
PRJ02157,Transport,Muzaffarpur,Bharat Construction,164.02,647,741,67,190,53,4,0,0,Summer,0.5237,DELAYED,1
PRJ02158,Sanitation & Drainage,Kolkata North,ABC Infra Pvt Ltd,2.71,98,237,37,76,17,5,1,1,Summer,0.7778,SEVERELY_DELAYED,1
PRJ02159,Sanitation & Drainage,Bhagalpur,FastBuild Co,478.31,342,471,94,166,63,0,1,0,Summer,0.7197,SEVERELY_DELAYED,1
PRJ02160,Healthcare,Tiruchirappalli,National Build Corp,102.46,618,756,63,82,43,5,1,0,Summer,0.769,SEVERELY_DELAYED,1
PRJ02161,Roads & Highways,Kota,FastBuild Co,322.39,717,850,49,76,45,5,0,1,Spring,0.7422,SEVERELY_DELAYED,1
PRJ02162,Roads & Highways,Warangal,FastBuild Co,28.28,217,394,29,86,64,0,1,1,Monsoon,0.9873,SEVERELY_DELAYED,1
PRJ02163,Electricity,Bikaner,National Build Corp,279.57,665,746,51,32,150,4,0,1,Winter,0.4549,DELAYED,1
PRJ02164,Electricity,Bhavnagar,GovTech Solutions,43.04,704,884,46,62,5,3,1,1,Summer,1.0,SEVERELY_DELAYED,1
PRJ02165,Water Supply,Rajkot,SmartCity Builders,489.1,186,301,96,195,79,0,1,0,Winter,0.6406,DELAYED,1
PRJ02166,Education,Surat,Prime Infra Group,355.56,355,450,28,18,54,3,1,1,Summer,0.5289,DELAYED,1
PRJ02167,Water Supply,North Delhi,ABC Infra Pvt Ltd,245.35,231,307,82,43,23,3,1,0,Spring,0.4232,AT_RISK,0
PRJ02168,Healthcare,Kolkata South,National Build Corp,483.02,180,324,88,85,23,4,0,1,Monsoon,0.802,SEVERELY_DELAYED,1
PRJ02169,Healthcare,Mangaluru,Rajdhani Works,95.34,218,301,37,79,75,3,1,0,Summer,0.4636,DELAYED,1
PRJ02170,Education,Surat,SmartCity Builders,222.24,577,577,53,32,62,2,0,0,Summer,0.0326,ON_TRACK,0
